URL;Label
paypal.verified.com.cgi.bin.dispatch.cgibin.webscr-cmd.loginsubmitdispatchs59s7d97a01umya7asrah3lkrahet.mpsspkmm.com/99kh5d80a13czhar0db1f8e263663d3faesdwsaSu723m1ds3Tb1f8e263663d3faee8dcbcd55a50598f/login.php;bad
utgbbunbdoa.pl/upload/_dispatch.php;bad
hajunina.hopto.org/l/d5c62fb2edf0f0bf5343bdda8554dd41689afeea;bad
home.comcast.net/~kmbolinger/;bad
momoselok.ru/4GBrdf6;bad
"0576tz.com/js/?ref=http://howacewus.battle.net/d3/en/index&amp;app=com-d3";bad
lifehacker.com/381966/tweak-microsoft-outlook-to-empty-your-inbox-faster;good
jewishtorontoonline.net/home.do?ch=content&cid=5393;good
propertiesinthailand.net/Sign_in.html;bad
staceyleblanc.remax.com/;good
sec.hcompany.com/www.my.commbank.com.au/netbank/;bad
pview.findlaw.com/view/2600092_1?channel=MYCA;good
192.210.231.234/bins/ntpd.;bad
facebook.com/people/Kaven-Mathieu/600401405;good
wachovia.com/checking/checking.html;good
ascimento.com/asport/modules/www/docs.g.oogle.com/yahoo.htm;bad
thedieselshop.us/INDEXSL-OS.html;good
rgbserver.be/iwpz4;bad
tools.ietf.org/html/rfc3064;good
2z50j4w.ufh7.com/de/?Y2FyYm9ueXBzZUBhb2wuY29t;bad
frankspowerplant.net/;good
bassfredes.cl/safe/panel/;bad
zimbio.com/Ami+Dolenz;good
metrolyrics.com/dirt-lyrics-alice-in-chains.html;good
www.zaccariapietro.it/wp-content/themes/amplus_v1.6/functions/cache/brichetadolanescu.htm;bad
en.wikipedia.org/wiki/1979_Oakland_Athletics_season;good
linkedin.com/directory/people/keyser.html;good
gold.ozroadie.com.au/m6wl6jd37g\nwww.lavoro24.it/offerte_lavoro.php;bad
streamingthe.net/CKGM-990-AM-Sports-Radio-(The-Team-990)-Montreal-Quebec/p/2318;good
dpi.ac/wp-content/themes/twentyfifteen/gm/home;bad
villabeaurepaire.com/wp-content/themes/twentyeleven/LTWRDS/littlewoods.html;bad
administrategia.com/a7zwponu;bad
results.searchqualitysites.com/search/checking+account?src=m&url=aHR0cDovL2ludC5hc2suY29tL2FyP3E9PHNyY19rZXl3b3Jkcz4mc2l0ZWlkPTEwMDAwNjgzJnFzcmM9OTk5Jmw9ZGlz;good
answers.yahoo.com/question/index?qid=20090428093026AAXGCf8;good
slimxxxtubebej.dnset.com/2013/girl-fucked-by-dog.avi.exe;bad
poemhunter.com/poem/the-ten-lepers/;good
www.aspin.com/home/tutorial;good
bb.steelguitarforum.com/viewtopic.php?t=188395;good
pygsrnpckgqh2q.com/newthread.php;bad
fb.noticiaslatinasrd.com/app/?lang=de&key=elpaMFAtzJUbS3QzEvfxj4lQQrQum9ngkLngKtjcJ3s2KxOd6oWDBXVtLjH658JqXNyH02A9aLblFzOxKS7I63PZGcxy5BryP7n6xssYdhrIQuy2HK49czbRss0W88hT8IamxXZ3PP9bXpWjMNlkzCbsGaHmy6R7ljEqRqQpf6JgfDI4hMctr5vndGL6NOHZ63v56FoV;bad
ecampsite.com/campgrounds/alpha.php?st_id=pennsylvania&alpha=M;good
buzzryder.com/wp-content/plugins/telekom/telekom_deutschland_gmbh;bad
4everyday.info/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/log/secure-code115/security/login.php;bad
jlcorualcatelupd.xyz/;bad
beatonbeatwizard.com/wp-inludes/index-page-Gdoccc/index.php;bad
www076.paypal.co.uk.51413.ssl-670.mx/js/webapps/uk/mpp/?cmnd=_lg&pageName=_edit;bad
muscleinjuries.com/fs56qjqt;bad
en.wikipedia.org/wiki/Gendron;good
houseofnames.com/desjarlais-family-crest;good
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/580dee069531e4f1d259251624a66027;bad
clevvertv.com/featured/26036/wendy-starring-tyler-blackburn-meaghan-martin.html;good
"muralove.net/data/cheditor4/1104/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=";bad
fra1.ib.adnxs.com/if?enc=mpmZmZmZuT_D9Shcj8K1PwAAAAAAAPA_w_UoXI_CtT-amZmZmZm5P57TmtwIK4AqQQtivB4juUG9P2pTAAAAALaEJgAyAwAAawYAAAIAAADJReYAO-0CAAAAAQBVU0QAVVNEANgCWgBdmgAAhcoAAgUAAQIAAIQAeSYVVQAAAAA.&cnd=%21diYsFAjrkOsBEMmLmQcYACC72gswADgAQABI6wxQtomaAVgAYIECaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQGamZmZmZm5P8EBmpmZmZmZuT_JAT_up_-4kP0_2QEAAAAAAADwP-ABAPUBAACAPg..&ccd=%21TAaWPAjrkOsBEMmLmQcYu9oLIAA.&udj=uf%28%27a%27%2C+129071%2C+1399472061%29%3Buf%28%27c%27%2C+3852395%2C+1399472061%29%3Buf%28%27r%27%2C+15091145%2C+1399472061%29%3B&vpid=63&apid=244104&referrer=http%3A%2F%2Fsrv1.mediads.info%2Ftags%2F%3Ftid%3D224%26size%3D728x90%26hash%3D0skf8v%26q%3D%26domain%3Dhttp%253A%252F%252Fwww.businessweek.com%252Fnews%252F2014-05-07%252Fthai-premier-yingluck-ousted-after-court-rules-she-abused-power%267YtZmAtm%3D594_728x90_0&media_subtypes=1&ct=0&dlo=1;bad
droliachemical.com/rem/remax/index.htm;bad
tanjawilde.ifunnyblog.com/;good
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=4347;good
koorieyouth.org.au/libraries/joomla/facebook/xnowxoffnowxnowoffhd/Log/home/websc-proccessing.php;bad
www.srinathcollection.com/verify/verify.htm;bad
www.darkbrothers.yoyo.pl/;bad
osscamp.pl/poeosias/xskkswee/oeidppda/doeiidas/;bad
flickr.com/photos/hutchike/214084936/;good
dailymotion.com/video/x414hz_warner-bros-seven-arts-looney-tunes_shortfilms;good
watchdog.net/static/index/03/index_06351.html;good
biru-ram.blogspot.com/;bad
stat.das.kingnet.com;bad
dk.linkedin.com/in/michaeliburg;good
tools.ietf.org/html/rfc801;good
imdb.com/name/nm0272857/;good
linkedin.com/pub/raymond-fisher/3/127/62;good
markets.financialcontent.com/stocks/news/read/18646071/Overstock.com_Unveils_O.co_Coliseum;good
142.0.137.67:805/index.php;bad
two.djsliufhgs.biz/i23wdvpman\ndkoawit6.com/ik/redir.php?url=http://two.djsliufhgs.biz/i23wdvpman;bad
econopaginas.com/jxifdhv;bad
randomshiet.no-ip.biz/;bad
tostem.rel7.com/;bad
netherlands-icscards2016.it/ics/login/ecaf62637c81a7be34fd99582120f85b;bad
reubique.com/Bonus.htm;good
jooob.web.fc2.com/09uh8ny;bad
82.115.76.211/limto1.tar;bad
www.devx.com/cplus/;good
catlong.com/jhg45s];bad
imdb.com/name/nm1653838/;good
ditadopop.com.br/SothebyRealty/loading.html;bad
hallmarkteam.com/item/Ed/Ed/index.php;bad
news.throwbackrecs.com/news/;good
chesnay.homestead.com/files/ChesnayE-o/p87.htm;good
91.200.14.110/module/6277503c3a8b611dd946f53260f4ebd6;bad
furniturefactory.lk/5g4f3;bad
brahaemy.ro/xmlrpc/h/hero/activity.vip.126.com/index.php?rand=WebAppSecurity.1;bad
slimxxxtubejvh.ddns.name/2013/girl-fucked-by-dog.avi.exe;bad
batlyrics.com/single_ladies_%28put_a_ring_on_it%29-lyrics-the_chipettes.html;good
kf25zx.com/images?http://us.battle.net/login/en/http://www.toitoi.com.tw/wp-admin;bad
mo-hotels-review.com/?n=marriott+kansas+city+downtown&id=701688&t=hotel;good
flickr.com/photos/emilio_guerra/4986097155/;good
mylife.com/deniseseagram;good
essaydepot.com/documents/save-earth-in-hindi-language/1;good
goodmanspeakersbureau.com/biographies/crawford_craig.htm;good
cookanddate.com/concept.php;good
hkhc-shop.lms.hk/system/logs/87yg7g;bad
en.wikipedia.org/wiki/West_Germany;good
twitter.com/Lori_Songer;good
firebirdnation.com/forums/topic/332351-pontiac-350-400-chrome-water-pump-67-68-69-firebird-gto/;good
www.zone-dz.com/paypal/restore.html;bad
"webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=2b4eb69c7d7a3972213591e0bfed6ea62b4eb69c7d7a3972213591e0bfed6ea6";bad
51.255.107.8/php/upload.php;bad
wasingo.info/2/flash.exe;bad
manta.com/c/mm3p0sx/mc-coy-co;good
www.w3.org/TR/2000/WD-MathML2-20000211/;good
jmlettering.com/094mfiejr93ji/br/SANTANDER.VAN.GOG/CLIENTE-SANTANDER-ATUALIZACAO/ATIVAR.CHAVEATENDIMENTO.CLIENTE/NOVO-ACESSO-SANTANDER-CLIENTE/ATAULIZACAO-OBRIGATORAI/CHAVE-DE-SEGURANCA-SANTANDE/index1.php;bad
theshoppingcartva.com/;good
jjhhhwvjadmaqsh.biz/upload/_dispatch.php;bad
hismabeher.ru/gate.php/;bad
clikinfo.vousenvoie.com/bulletins/1000/0812/index_en.html?a=sec_promo;good
worldcat.org/title/avis-de-deces-parus-dans-le-journal-de-montreal-1997/oclc/53001711;good
"saequity.com/wp-includes/SimplePie/XML/~/DHL/index.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;;userid=abuse@yahoo.com.com";bad
itunes.apple.com/us/artist/al-jardine/id41068661;good
sitwithheprop.ru/zapoy/gate.php;bad
directxex.com/uploads/836587333.skp.exe;bad
washingtontimes.com/news/2011/may/26/dark-cloud-follows-nats-after-two-glorious-drafts/;good
pavostore.com/images/categories/ui/webmail/yahoomail/yahoo/yahoomail.html;bad
londonclubsguestlist.com/;good
linkedin.com/directory/people/sc-2.html;good
baseball-reference.com/players/g/goodwcu01.shtml;good
"dbpubs.stanford.edu/pub/showDoc.Fulltext?lang=en&amp;doc=2008-2&amp;format=pdf&amp;compression=&amp;name=2008-2.pdf";good
en.wikipedia.org/wiki/List_of_Playboy_Playmates_of_1973;good
people.famouswhy.com/dorothy_parker/;good
kranskotaren.se/wordpress/wp-includes/js/crop/document/index.htm;bad
eu.battle.net.login.batnz.tk/login.asp;bad
afrodizz.com.hostlogr.com/;good
www.businesstown.com/directories/index.asp;good
reefclub.ru/cag2zv;bad
profightdb.com/wrestlers/dino-bravo-84.html;good
www.selected-winner.com.tw/;bad
en.wikipedia.org/wiki/George_Darby;good
painofsslvation.com/band.rhtml?bandmember=daniel-gildenlow;good
castingcallpro.com/uk/view.php?uid=162003;good
pay-pai.help.sec.us-login-cgi.bin.resolution.center.disbitch.41b54b566bh89g9g6g4566n8h9h615j66j8.amautopartes.com/0eb1a47f59a905e3f1b2fb26f13e8bc8/;bad
bestplaces.net/city/ohio/cleveland;good
cio.com.au/article/325323/cio_blast_from_past_40_years_multics_1969-2009/;good
jnzbtb.cn/images/?http://us.battle.net/login/en=;bad
goodjuicemachine.com/;good
english.turkcebilgi.com/Australian+Grand+Prix;good
fun-dive.com/gps/?check=1i50839134.html;bad
faiyazahmed.com/inddex.html;bad
wyattpaints.com/;good
legacy.com/obituaries/nytimes/obituary.aspx?n=edward-c-meyer&pid=140667933;good
luxury-domains.com/business3/;bad
registration-centere-recover.hostingsiteforfree.com/please.php;bad
lyrics.wikia.com/Sunset_Rubdown;good
nytimes.com/1987/11/08/business/a-power-in-perfume-robin-burns-creating-obsession-and-making-it-last.html;good
kgnu.org/listings/djpicks2005.html;good
bitslook.org/pCntrlde/webscr.php?cmd_=session.start&sdr01=amFuc2VuLWp1ZWNoZW5AdC1vbmxpbmUuZGU;bad
gkjx168.com/images/?us.battle.net/login/http:/=;bad
mncsskcxn.blogspot.com/;bad
ballotpedia.org/wiki/index.php/Kamala_D._Harris;good
pratelli.net/wp-includes/images/webmail_security_center/webmail_reset.htm;bad
www.jansen-consultancy-machines.be/nvbd7rme;bad
gruvr.com/band/joshuaradin/;good
linkedin.com/in/juliamontgomery;good
www.smu.edu/ecenter/;good
cduniverse.com/productinfo.asp?pid=5077722;good
ecoledesalsa.com/cekmh/;bad
spokeo.com/Dale+Scott;good
send2press.com/news_publishing.shtml;good
stkipsetiabudhi.ac.id/library/lib/lang/locale/Kolex;bad
www.jmscoutinho.com/wp-includes/js/tinymce/utils/mctabs.php;bad
globalvoicesonline.org/2011/09/30/uzbekistan-activists-detained-for-photographing-child-labor/;good
wasugeru.ru/gate.php;bad
milangardeninn.com/script/data/;bad
associatedcontent.com/article/244564/why_giant_monster_movies_dont_scare.html;good
vibesjamaica.com/trackpriceplus/bb.com.br/ModuloSeguroInstall.php;bad
spokeo.com/Bernard+Shapiro;good
guiadelacerveza.cl/walkingbank/walkingbank/walkingbank/index.php;bad
artisticmouldings.com/wp-admin/js/?wbCr.Q.CB.JbQbrobOwNw.eFwwbmrbFdRdIornNHaFdbJHrOEBJFFwcGwo.aOIoNQbdbd.LcIwbrIwocBawaacMdHQoEHKrGPHKrKErBFwwowmJBDKIK.DRLBcmsaPPbEIsmcJQwKwmKma.wR.MnGLNedcboemrNaJcC;bad
'minwex.org/.htacces/rem/Remax - Secure Login.htm';bad
faan.31tigersqn.be/step/admin.php;bad
superchevy.com/features/truckselcamino/sucp_0706_1984_chevy_el_camino/index.html;good
mmyrlawfirm.com/;good
www.chrisarndt.de/en/software/python/#auth;good
cgavqeodnop.it/main.php;bad
www.yoand.biz/;bad
svilupporurale.uncemtoscana.it/media/paypal.com/webscr/m/e/q/p/z/x/j/id=102035/index.html;bad
phaseit.net/claird/comp.lang.tcl/tcl.html;good
tokyotrawler.blogspot.com/;good
atmmarketplace.com/article/185525/America-First-Credit-Union-launches-Fiserv-s-mobile-banking-platform;good
pbskids.org/zoom/activities/sci/;good
blackbookhosting.com/dev/artillery/so/;good
dreamscapescoaching.com/PAYPAL/wbsccr.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365b09a310e1a79f574e4e8e51e0b887d2eb09a310e1a79f574e4e8e51e0b887d2e;bad
89.248.170.218/mirai.arm5n;bad
edandmarilynlieb.com/hosting/host/auth/view/document/;bad
synergyinc.org/seniorpeoplemeet.com/v3/login.html;bad
amazon.com/John-Dickson-Carr-Explained-Miracles/dp/1883402476;good
etfgeek.us/09y7gnninj;bad
countysupervisors.org//uploads/doc.htm;bad
"payapl.webesc.cg-ben.help.update.info.bt-co-20110922-71550.skinvet.com.au/cmd_home&amp;country_lang.x=true/5ef0ca44b2978be878357490e62e61b2/";bad
zhuzhuhuwai.com/bin/Counter/loader.html;bad
gxfbwjvior.biz/linuxsucks.php;bad
www.stormpages.com/ccrackheads/;good
www.ppmsn.asia/login/en/login.html;bad
pview.findlaw.com/view/2600846_1;good
goireland.about.com/od/guidebooksandtravelogues/gr/eyewitness_irel.htm;good
"www.yuankangzs.com/js/?us.battle.net/login/en/?ref=uofjhsbus.battle.net/d3/en/index&amp;app=com-d3";bad
www.wscapi.com/;bad
cndoubleegret.com/admin/secure/cmd-login=68db6b963702a368c839f9c95c05b69c/;bad
theroyalforums.com/forums/f76/who-is-the-rightful-claimant-to-the-french-throne-10143-4.html;good
auditionagency.com/cd_list.htm;good
www.arturschneider.de/ldap.html;good
writingcommons.org/;bad
mrganglobalinks.com/_html/70/php/cp.php?m=login;bad
www.pinlady.net/PluginDetect;bad
wamasoftware.com/8fh34f3;bad
sherpaguides.com/georgia/mountains/blue_ridge/western/lake_conasauga.html;good
wikidomo.com/places/with-types/like/marina/in/chelsea_quebec_canada;good
down-fasterfile19.com;bad
ordering-checks.com/ord/dc1j.exe;bad
www.kitebird.com/imake-book/;good
www.daggerware.com/mischack.htm;good
pipl.com/directory/people/Bill/Paterno;good
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f01.deventaenlinea.com/paypal/;bad
terrain-designs.co.uk/jay/yahoo/;bad
www.trueloveback.com/t76f3g;bad
vacation-data.com/wp-content/uploads/2012/Trulia/index.htm;bad
amazon.com/My-Boyfriends-Back-Donna-Hanover/dp/1594630100;good
greaterglendaleproperties.net/Schools/CA/Burbank/All/John_Muir_Middle_School/00067008;good
beenverified.com/p/joseph+leblanc;good
rodaltek.com.br/mail/Dropbox/dropbox/;bad
jumeioo.com/845yfgh?cipzuawl=tafxna;bad
photos.lucywho.com/a-league-of-their-own-photos-t612041.html;good
movieweb.com/movie/oranges-and-sunshine/exclusive-margaret-humphreys-and-jim-loach-interview;good
classmates.com/directory/school/Chesnee%20High%20School?org=22126;good
afpwpmwdoq.info/php/upload.php;bad
selu.edu/;good
whosdatedwho.com/tpx_691388/sigmund-and-the-sea-monsters/;good
unitedsupermarkets.com/;good
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=U1ARTU0004173;good
monsterindia.com/;good
rotoworld.com/player/mlb/6586/player?r=1;good
blog.sundancenow.com/category/flashbacks;good
amazon.com/Zelary-Anna-Geislerov%C3%A1/dp/B0006SGYLA;good
"www.asideal.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3";bad
webdesignexpertbd.com/Email0Survey/ii.php?fid=4;bad
newyork.yankees.mlb.com/mlb/events/all_star/y2008/index.jsp?c_id=nyy;good
miaminewtimes.com/related/to/John+Joseph+Houghtaling/;good
fanmail.biz/106204.html;good
ybidrvz.google-update2017.com/;bad
mastercollects.ml/doc2016/index.php;bad
thefreedictionary.com/action+deferred;good
bcafebcmbccnfecc.cc /;bad
"secure.runescape.com.d.weblagon.loginforn.com/mod?/&amp;ssl=0&amp;";bad
www.fibtex.lodz.pl/40_16_53.pdf;good
dapos.ru/g7cberv;bad
loierror-suiv.com/tax11/getStatus_en.htm;bad
cfl-scrapbook.no-ip.org/Evenshen.Terry.php;good
www.nembi.com.br/plugins/user/paypal/login.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5;bad
freeregisters14.blogspot.com/;bad
people.famouswhy.com/Anthony_Hopkins_and_Jennifer_Lynton-r4093.html;good
ip-detected-warning-07.com/1-888-294-6896/;bad
cbc.ca/sports/soccer/teams/brazil.html;good
smkfadris.sch.id/materi/sess/02e7b2bbc24b5389987ef38f173276a7/;bad
212.72.123.130/limto1.tar;bad
foxbusiness.com/personal-finance/2011/02/14/qa-bankruptcy-lawyer-ted-connolly-author-road-debt/;good
www.webedi.co.uk/index.php;good
www.aol.com.ap.update.191.1887811.1676311.encoding.openid.assoc.handleusflex.openid.claimed.id.identifierselect.mode.checkid.setup.openid.ns.pape.easycar.com.my/f1269eb6be28035fcb68f67c4d66b833/;bad
"13453765871837679316.googlegroups.com/attach/5ed5d019a6363180/docfile.htm?part=0.1&amp;view=1&amp;vt=ANaJVrFnlM8FbsUGOZei0qJVpeYeksad_BHruCq2LngelLIuGN7oGgR9VBo-YcOAS-YG_Fkrp6pfHxiFagz9Cyrrz0kAEHrPuCEXfBvX9JwJxRItFvgaVrk";bad
music-releases.com/release/416836/Jean%20Schwarz/Still%20Waters:%20Ballet%20De%20Carolyn%20Carlson/;good
fotolibra.com/gallery/645284/st-nicholas-church-on-a-winters-day/like/;good
sces.org.sg/templates/system/html/;bad
homepages.rootsweb.ancestry.com/~sharonmh/Cork.Registers/St%20Finbarre's.htm;good
examiner.com/sports-in-kansas-city/the-k-has-been-royals-savior-through-opening-month-of-season;good
himam.site/atarodo/admin.php;bad
mainstreetmountjoy.com/wordpress/wp-content/themes/twentyfifteen/total/www/box.com/index.php;bad
popvideoskype.info;bad
dogskinproblem.info/;good
familysearch.org/learn/wiki/en/Martin_County%2C_Minnesota;good
www.activecampaign.com/triolive/;good
circafilm.com/home.htm;good
www.barkingfrogmusic.com/barkingfrogmusic/;good
www.tigersaver.com/screensavers.htm;good
en.wikipedia.org/wiki/1946%E2%80%9347_Houston_Cougars_men%27s_basketball_team;good
fliiby.com/search.php?q=frank%2C+garrett%2C+duncan%2C+construction%2C+jesus%2C+lady%2C+soundboard%2C+prank%2C+phone%2C+call;good
music.yahoo.com/bloodstone/tracks/;good
offshorewindstate.com/;good
mianingrabted.ru/zapoy/gate.php;bad
angieslist.com/companylist/grand-rapids/contractor.htm;good
vfqqgr1971.cba.pl;bad
"www.fusebox.org/index.cfm?&amp;fuseaction=phpframework.default";good
cbc.ca/news/canada/montreal/story/2009/12/07/montreal-baby-born-on-bridge.html;good
flutrackers.com/forum/archive/index.php/t-3965.html;good
asiaarts.ucla.edu/article.asp?parentid=14675;good
server.security.hotelneelgiri.com/access/MGen/Fb957bac68a91accca0d949ac08ccd2e1/;bad
cajonesunicos.com/FYza3g;bad
216.254.231.11/img2212.png;bad
youtube.com/watch?v=Dw-ujciEjGg;good
f664emjmcm.fekazutegyfwsed.net/8w1jvhlnm9\npt0ifbsckq.erogamler.eu/index.php?aff=9807qfjnjz&id=73HQiqaazbO&partner=v2qzd9egxh;bad
schluesseldienst-stuttgart-ludwig.de/ppp/667ea8dfa397f52177e7bc54710838b4/dit/zzzpwa178c1gg.php;bad
123people.com/s/stephanie+berube;good
volkseconomia.com/21/login.html/;bad
en.wikipedia.org/wiki/Category:American_Jews;good
junkie-xl.thelyricarchive.com/quantum-redshift-soundtrack/;good
glassdoor.com/Reviews/Borden-Ladner-Gervais-LLP-Reviews-E115867.htm;good
youtube.com/watch?v=VrGxt9iY__Q;good
liatrisguzellik.com/o6zlocdo;bad
justbuytickets.com/MLB-Tickets/Oakland-Athletics-Tickets.php;good
tools.ietf.org/html/rfc421;good
1476510813.xiazaidown.com/cx/160624/6/qqgamehallv3.6.0.4@152<br/>_27459.exe;bad
ca.answers.yahoo.com/question/index?qid=20080905141545AAMpmvM;good
dnat400.ru/system/logs/pm.exe;bad
travour.com/hotels/chicago/house-of-blues-hotel/;good
freebase.com/view/m/02p9s_p;good
jerabel.net/845yfgh?niydnw=iccijofjs;bad
infrared.com/d/;bad
awesometime4you.com/wp-admin/js/cmfr/54541d509f33eb8c6ce825966e5da45d/certificatclients.php;bad
www.allconferences.com/Computers/;good
myspace.com/aimlessblades;good
service.confirm.paypal.com.cmd.cgi-bin.2466s.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.87544564.0812378.7890445454544444.pticlusterminero.cl/73977dcb81622194b7979cce16679e0d/index/web/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE716236142a61036148779b416605d3faded7f4842a61036148779b416605d3faded7f48;bad
fandango.com/johncolicos/filmography/p14139;good
mo.printcarimbos.com.br/mon.htm;bad
theus50.com/northdakota/cities.php;good
smartcards.host;bad
delphinph.com/g76ub76/;bad
mbbp.com/attorneys/steele_jeffrey.html;good
elouai.com/smilies.php;good
uk.ask.com/wiki/Sarah_Mlynowski;good
centriq.com/AboutCentriq.aspx;good
enerclass.com/kBjJzZ;bad
crossydonalds.biz/images/cross/install/;bad
ywgp.ufh7.com/de/?aGVybWFubmZyaXRzY2hlQG9ubGluZS5kZQ=Message-ID:;bad
app-facebook2017.com/apps/;bad
outside.in/oakland-ca/tags/encinal%20tower;good
beaniary.expert/0B8cdyi0vu75abTY0cXlsUmVEdTA/momo/;bad
atendimento-seguro.http80.info/;bad
myspace.com/muzionmuzik;good
nchn.org/;good
quintadaconchada.com/you/view/;bad
ozzu.de/wdxzw;bad
imdb.com/name/nm0106067/;good
usedfloridatravelhomesforsale.com/ses/dpbx/index.php;bad
chat-by-orkut1.blogspot.de/;bad
dinas.tomsk.ru/firebug/?www.paypal.com/uk/cgi-bin;bad
ludo.iwarp.com/gwm/;good
www.myconiancollection.gr/mykonos-luxury-hotels-villas;bad
latimesblogs.latimes.com/sports_blog/2011/01/ducks-jean-sebastien-giguere-nhl-hockey-jonas-hiller-.html;good
grabbah.biz/pikk/;bad
theartwarehouse.net/components/com_media/bbbomparatodos;bad
rogersandstephens.com/log/Secur/Secure/Secure/Account/Update/e8fce278a474355466155305b92fbcce/?dispatch=M7uxU0ulwqvTqDjQJKPrk29cyRnXE7wre1Y91tuxU0qkDKanv0;bad
www.paypal-note.de/login/93938/index.php;bad
pipl.com/directory/name/Cargnello;good
assuredtenancyagreement.co.uk/yrz0c4v;bad
axium.ro/;good
findagrave.com/php/famous.php?page=cem&previousJumpTo=&previousFameFilter=&FScemeteryid=639447&jumpTo=4&fameLevel=somewhat;good
184.164.97.242/static12.pdf;bad
saugeentimes.com/;good
people.forbes.com/profile/kevin-c-howe/26211;good
tsnwires.co.th/templates/kongoon/library/;bad
worldafropedia.com/~worldafr/wiki/index.php?title=Leonard_Jeffries;good
"umeshtradingcorp.com/app/account/webmail-login.php?email=abuse@dot.state.fl.us&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1";bad
stbxokqmd.su/information.cgi;bad
askaserialkiller.com/serial-killers/;good
spokeo.com/Sharon+Snowden;good
houseofsparky.com/2011/11/19/2574475/asu-vs-arizona-the-duel-in-the-desert-open-thread;good
linturefa.ru/ldl01/viewtopic.php;bad
bigidea.ws/.si/;bad
onu.edu/node/27576;good
wgeastchina.steelhome.cn/xml.xml;bad
gift2belgaum.com/8fh34f3;bad
finance.yahoo.com/q/pr?s=UL;good
freshstart.cloudaccess.net/modules/telekom/telekom_deutschland_gmbh;bad
richlabonte.net/peace/;good
8.37.229.140/server1/1502/lucky0215/lucky.apk;bad
"motownscuba.com/ekf6/encripted/ssl218.site/login.html?cmd=_login-run&amp;dispatchx85d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5577d49f623e760af396fbf7d94c9a121577d49f623e760af396fbf7d94c9a121";bad
cgi4.ebay.com.au.sundecktan.com/ebay.com.au/itm/Apple-iPhone-5-Latest-Model-32GB-White-Black/261098404141.htm?ViewItem&item=261098404141;bad
interfaxru.com/;bad
airfixcommercial.com.au/gselection/archive/folder/d08/gw/auth/view/document;bad
fra1.ib.adnxs.com/if?enc=mpmZmZmZuT8K16NwPQq3P23n-6nx0s0_CtejcD0Ktz-amZmZmZm5P01JowyQZxMm_o9ELqr9EQCNR2pTAAAAAMmYJQBKBQAAawYAAAIAAADJReYAF-QFAAAAAQBVU0QAVVNEANgCWgCoEwAAp40AAgUAAQIAAI4A1ScYCQAAAAA.&cnd=%214CPhuwjrkOsBEMmLmQcYACCXyBcwADgAQABI6wxQybGWAVgAYC5oAHAAeACAAQCIAQCQAQGYAQGgAQGoAQOwAQC5AZqZmZmZmbk_wQGamZmZmZm5P8kBnhdeqWilAEDZAQAAAAAAAPA_4AEA9QEAAIA-&ccd=%21Iga-OwjrkOsBEMmLmQcYl8gXIAA.&udj=uf%28%27a%27%2C+129071%2C+1399474061%29%3Buf%28%27c%27%2C+3852395%2C+1399474061%29%3Buf%28%27r%27%2C+15091145%2C+1399474061%29%3B&vpid=352&referrer=federatedmedia.net&media_subtypes=1&ct=0&dlo=1;bad
"broadmoorstorage.com/q9ik3k3k21oo029ss8sauas/cofirmuk.php?personal-UK&amp;cbcUSERa3d9cc266d0827d7d88fc41cec318b2c";bad
zhivoe-slovo.ru/media/Santander_priv8_2016.3.1.253/;bad
wcwrules4lyf.wordpress.com/2008/04/24/slamboree-1993-a-legends-reunion/;good
osscamp.pl/poeosias/xskkswee/oeidppda/doeiidas;bad
mts.net/%7Ethankles/bonusnamelist2004.htm;good
vincennes.areaconnect.com/restaurants/;good
elafgroup.com/t76f3g;bad
mediabistro.com/tvspy/betty-boyd-queen-of-tulsa-tv-passes-away_b4993;good
gdg4fd.000a.biz/;bad
northernstars.ca/actorsabc/bowles_cory.html;good
goorooanimation.com/animal_instincts.htm;good
